A,B,C
894,606,23.01788849
894,618,22.90508424
894,630,22.79492026
894,642,22.68887064
894,654,22.58796081
894,666,22.49283548
894,678,22.40383134
894,690,22.32104769
894,702,22.24440678
894,714,22.17370661
894,726,22.10866316
894,738,22.048942
894,750,21.99418312
894,762,21.94401844
894,774,21.89808468
894,786,21.85603138
894,798,21.81752625
894,810,21.78225784
894,822,21.74993767
894,834,21.72029987
894,846,21.69310093
894,858,21.66811905
894,870,21.64515212
894,882,21.624017
894,894,21.60454803
906,6,20.68899686
906,18,20.69918961
906,30,20.71015631
906,42,20.72196817
906,54,20.73470386
906,66,20.74845086
906,78,20.76330545
906,90,20.77937435
906,102,20.79677603
906,114,20.81564116
906,126,20.83611487
906,138,20.85835747
906,150,20.88254633
906,162,20.9088768
906,174,20.93756461
906,186,20.96884628
906,198,21.00298052
906,210,21.04024933
906,222,21.08095716
906,234,21.12543082
906,246,21.17401593
906,258,21.2270727
906,270,21.28496883
906,282,21.34806742
906,294,21.41671107
906,306,21.49119789
906,318,21.57175232
906,330,21.65848385
906,342,21.75133734
906,354,21.85003335
906,366,21.95399863
906,378,22.06229375
906,390,22.17354286
906,402,22.28587898
906,414,22.39691741
906,426,22.50377871
906,438,22.60317489
906,450,22.69157204
906,462,22.76542637
906,474,22.82147933
906,486,22.85707208
906,498,22.8704316
906,510,22.86087534
906,522,22.82889252
906,534,22.77608562
906,546,22.70498424
906,558,22.61876861
906,570,22.52095665
906,582,22.41510212
906,594,22.3045474
906,606,22.19224803
906,618,22.08067424
906,630,21.97177854
906,642,21.8670154
906,654,21.76739244
906,666,21.6735387
906,678,21.58577779
906,690,21.50419764
906,702,21.42871262
906,714,21.35911418
906,726,21.29511437
906,738,21.23637609
906,750,21.18253827
906,762,21.13323323
906,774,21.08809883
906,786,21.04678659
906,798,21.00896637
906,810,20.97432988
906,822,20.9425914
906,834,20.91348831
906,846,20.88678039
906,858,20.86224875
906,870,20.83969457
906,882,20.81893763
906,894,20.79981485
918,6,19.88606715
918,18,19.89607879
918,30,19.90684756
918,42,19.9184431
918,54,19.93094238
918,66,19.9444304
918,78,19.95900155
918,90,19.97475979
918,102,19.99182075
918,114,20.01031249
918,126,20.03037635
918,138,20.05216927
918,150,20.07586428
918,162,20.10165265
918,174,20.12974521
918,186,20.16037353
918,198,20.19379086
918,210,20.230273
918,222,20.27011828
918,234,20.31364682
918,246,20.36119719
918,258,20.41312273
918,270,20.46978369
918,282,20.53153613
918,294,20.59871532
918,306,20.67161384
918,318,20.75045072
918,330,20.8353327
918,342,20.92620448
918,354,21.02279009
918,366,21.12452598
918,378,21.23048928
918,390,21.33933014
918,402,21.44921851
918,414,21.55781915
918,426,21.6623153
918,438,21.75949309
918,450,21.84590101
918,462,21.9180812
918,474,21.97285577
918,486,22.00763305
918,498,22.02068588
918,510,22.01134904
918,522,21.98009933
918,534,21.92849791
918,546,21.85900999
918,558,21.77473705
918,570,21.67911118
918,582,21.57560274
918,594,21.46747841
918,606,21.35762894
918,618,21.24847284
918,630,21.14192381
918,642,21.03940849
918,654,20.94191658
918,666,20.85006642
918,678,20.76417712
918,690,20.68433642
918,702,20.61046085
918,714,20.54234726
918,726,20.47971278
918,738,20.42222762
918,750,20.36953796
918,762,20.32128316
918,774,20.27710834
918,786,20.23667194
918,798,20.19965058
918,810,20.16574224
918,822,20.13466726
918,834,20.10616875
918,846,20.0800115
918,858,20.05598141
918,870,20.03388402
918,882,20.0135432
918,894,19.99479973
930,6,19.08301577
930,18,19.0928347
930,30,19.1033926
930,42,19.11475721
930,54,19.12700335
930,66,19.14021382
930,78,19.15447994
930,90,19.16990327
930,102,19.18659582
930,114,19.20468193
930,126,19.22429901
930,138,19.24559923
930,150,19.26875075
930,162,19.29393905
930,174,19.32136852
930,186,19.35126352
930,198,19.38386962
930,210,19.41945403
930,222,19.45830516
930,234,19.50073216
930,246,19.54706225
930,258,19.59763552
930,270,19.65279847
930,282,19.712892
930,294,19.77823619
930,306,19.84910773
930,318,19.92571082
930,330,20.0081384
930,342,20.09632577
930,354,20.18999235
930,366,20.2885795
930,378,20.39118099
930,390,20.49648028
930,402,20.60270091
930,414,20.70758494
930,426,20.80841817
930,438,20.9021126
930,450,20.98536072
930,462,21.05485618
930,474,21.10756596
930,486,21.14101997
930,498,21.15357355
930,510,21.14459397
930,522,21.11453472
930,534,21.06488201
930,546,20.99798523
930,558,20.91680339
930,570,20.82461727
930,582,20.72475119
930,594,20.62034233
930,606,20.51417477
930,618,20.4085856
930,630,20.3054311
930,642,20.20610167
930,654,20.11156763
930,666,20.02244094
930,678,19.93904377
930,690,19.86147278
930,702,19.78965766
930,714,19.72340994
930,726,19.66246262
930,738,19.60650129
930,750,19.55518713
930,762,19.50817372
930,774,19.46511936
930,786,19.42569424
930,798,19.38958602
930,810,19.35650271
930,822,19.32617342
930,834,19.29834917
930,846,19.27280205
930,858,19.24932448
930,870,19.22772781
930,882,19.20784121
930,894,19.1895099
942,6,18.27984778
942,18,18.28946269
942,30,18.29979723
942,42,18.31091683
942,54,18.32289392
942,66,18.33580853
942,78,18.34974925
942,90,18.36481403
942,102,18.38111099
942,114,18.39876048
942,126,18.41789477
942,138,18.43866079
942,150,18.46122038
942,162,18.48575203
942,174,18.51245238
942,186,18.54153681
942,198,18.57324048
942,210,18.60781919
942,222,18.64554878
942,234,18.68672352
942,246,18.7316543
942,258,18.78066325
942,270,18.83407662
942,282,18.89221383
942,294,18.95537157
942,306,19.02380249
942,318,19.0976871
942,330,19.17709638
942,342,19.26194771
942,354,19.35195087
942,366,19.44654802
942,378,19.54485181
942,390,19.64558686
942,402,19.74704617
942,414,19.84707481
942,426,19.94309669
942,438,20.03219513
942,450,20.11125912
942,462,20.17718946
942,474,20.22715165
942,486,20.25884239
942,498,20.27073055
942,510,20.26222715
942,522,20.23375432
942,534,20.18669559
942,546,20.12324084
942,558,20.04615437
942,570,19.9585098
942,582,19.8634319
942,594,19.76388158
942,606,19.6624991
942,618,19.56151276
942,630,19.46270394
942,642,19.36741759
942,654,19.27660187
942,666,19.1908653
942,678,19.11053838
942,690,19.0357344
942,702,18.96640458
942,714,18.90238396
942,726,18.8434297
942,738,18.78925085
942,750,18.73953046
942,762,18.69394255
942,774,18.65216378
942,786,18.6138809
942,798,18.57879678
942,810,18.54663217
942,822,18.51712814
942,834,18.49004588
942,846,18.46516697
942,858,18.44229154
942,870,18.42123832
942,882,18.40184263
942,894,18.38395525
954,6,17.47656877
954,18,17.48596932
954,30,17.49606853
954,42,17.50692964
954,54,17.51862237
954,66,17.53122411
954,78,17.54481955
954,90,17.55950341
954,102,17.57537938
954,114,17.59256254
954,126,17.61118023
954,138,17.63137257
954,150,17.65329439
954,162,17.67711633
954,174,17.70302513
954,186,17.73122578
954,198,17.76194153
954,210,17.79541409
954,222,17.83190321
954,234,17.8716858
954,246,17.91505215
954,258,17.96230201
954,270,18.01373641
954,282,18.06964721
954,294,18.13030193
954,306,18.19592248
954,318,18.26665897
954,330,18.34255421
954,342,18.42350251
954,354,18.50919978
954,366,18.59908905
954,378,18.69230454
954,390,18.78762031
954,402,18.88341365
954,414,18.97765496
954,426,19.06793511
954,438,19.15154446
954,450,19.22560867
954,462,19.28727825
954,474,19.33395633
954,486,19.36353952
954,498,19.37463216
954,510,19.36669808
954,522,19.34012152
954,534,19.29616316
954,546,19.23682223
954,558,19.16462976
954,570,19.08240973
954,582,18.99304676
954,594,18.89928896
954,606,18.8036025
954,618,18.7080834
954,630,18.61442243
954,642,18.52390946
954,654,18.43746723
954,666,18.35570014
954,678,18.2789507
954,690,18.20735391
954,702,18.14088877
954,714,18.0794202
954,726,18.02273638
954,738,17.97057574
954,750,17.9226493
954,762,17.87865665
954,774,17.83829717
954,786,17.80127887
954,798,17.76732204
954,810,17.73616415
954,822,17.70756029
954,834,17.6812842
954,846,17.65712796
954,858,17.63490167
954,870,17.61443226
954,882,17.59556229
954,894,17.57814917
966,6,16.67318519
966,18,16.68236131
966,30,16.6922142
966,42,16.70280437
966,54,16.71419885
966,66,16.7264715
966,78,16.73970388
966,90,16.75398584
966,102,16.76941684
966,114,16.7861066
966,126,16.80417596
966,138,16.8237585
966,150,16.8450007
966,162,16.86806378
966,174,16.8931243
966,186,16.92037504
966,198,16.95002521
966,210,16.98230077
966,222,17.0174433
966,234,17.05570922
966,246,17.0973655
966,258,17.1426856
966,270,17.1919418
966,282,17.24539403
966,294,17.30327615
966,306,17.36577511
966,318,17.43300625
966,330,17.50498031
966,342,17.58156619
966,354,17.66244495
966,366,17.74706189
966,378,17.83457715
966,390,17.92382307
966,402,18.01327413
966,414,18.10104223
966,426,18.18490712
966,438,18.26239113
966,450,18.3308832
966,462,18.38780937
966,474,18.43083538
966,486,18.4580765
966,498,18.46828538
966,510,18.46098371
966,522,18.43651419
966,534,18.39600326
966,546,18.34124117
966,558,18.27450195
966,570,18.19833393
966,582,18.11535501
966,594,18.02807513
966,606,17.93876394
966,618,17.84936791
966,630,17.76147376
966,642,17.67630711
966,654,17.59475965
966,666,17.5174304
966,678,17.44467408
966,690,17.37664995
966,702,17.31336787
966,714,17.25472765
966,726,17.20055238
966,738,17.15061439
966,750,17.10465697
966,762,17.06240915
966,774,17.02359696
966,786,16.98795201
966,798,16.95521586
966,810,16.92514421
966,822,16.89750852
966,834,16.87209682
966,846,16.84871353
966,858,16.82717946
966,870,16.80733085
966,882,16.78901892
966,894,16.77210788
978,6,15.86970421
978,18,15.87864702
978,30,15.8882433
978,42,15.89855109
978,54,15.90963427
978,66,15.92156335
978,78,15.93441581
978,90,15.9482773
978,102,15.96324198
978,114,15.97941366
978,126,15.99690669
978,138,16.01584668
978,150,16.03637189
978,162,16.0586332
978,174,16.08279531
978,186,16.10903811
978,198,16.13755549
978,210,16.16855594
978,222,16.20226135
978,234,16.23890527
978,246,16.27872931
978,258,16.32197836
978,270,16.36889331
978,282,16.41969977
978,294,16.47459539
978,306,16.53372946
978,318,16.59718086
978,330,16.66492777
978,342,16.73681294
978,354,16.81250453
978,366,16.89145319
978,378,16.97285114
978,390,17.0555958
978,402,17.13826916
978,414,17.21913705
978,426,17.29618082
978,438,17.3671678
978,450,17.42976329
978,462,17.48168023
978,474,17.52085547
978,486,17.54563011
978,498,17.55490903
978,510,17.54827277
978,522,17.52602192
978,534,17.48914505
978,546,17.4392171
978,558,17.37824643
978,570,17.30849508
978,582,17.23230139
978,594,17.15192382
978,606,17.0694226
978,618,16.98658269
978,630,16.90487544
978,642,16.82545483
978,654,16.74917579
978,666,16.67662785
978,678,16.60817607
978,690,16.54400407
978,702,16.48415355
978,714,16.42856032
978,726,16.37708505
978,738,16.3295366
978,750,16.28569304
978,762,16.24531516
978,774,16.20815819
978,786,16.17397946
978,798,16.14254396
978,810,16.11362759
978,822,16.08701956
978,834,16.06252352
978,846,16.03995727
978,858,16.01915356
978,870,15.99995932
978,882,15.98223412
978,894,15.96585053
990,6,15.06613349
990,18,15.07483475
990,30,15.08416541
990,42,15.09418058
990,54,15.10494108
990,66,15.11651364
990,78,15.1289717
990,90,15.14239598
990,102,15.15687547
990,114,15.1725077
990,126,15.1894
990,138,15.20766981
990,150,15.22744577
990,162,15.24886837
990,174,15.2720903
990,186,15.2972768
990,198,15.3246058
990,210,15.35426732
990,222,15.3864624
990,234,15.42140062
990,246,15.45929691
990,258,15.50036635
990,270,15.54481706
990,282,15.59283961
990,294,15.64459408
990,306,15.70019281
990,318,15.75967814
990,330,15.82299653
990,342,15.8899676
990,354,15.96024956
990,366,16.03330354
990,378,16.10835891
990,390,16.184386
990,402,16.26008021
990,414,16.33386765
990,426,16.40393664
990,438,16.4683023
990,450,16.52490652
990,462,16.57174706
990,474,16.60702807
990,486,16.6293118
990,498,16.63765219
990,510,16.63168751
990,522,16.61167681
990,534,16.57847403
990,546,16.53344323
990,558,16.47833082
990,570,16.41511565
990,582,16.34585592
990,594,16.27255678
990,606,16.1970641
990,618,16.12099444
990,630,16.04569822
990,642,15.97225052
990,654,15.90146324
990,666,15.83391176
990,678,15.76996815
990,690,15.70983724
990,702,15.65359143
990,714,15.60120246
990,726,15.55256799
990,738,15.50753457
990,750,15.46591569
990,762,15.42750542
990,774,15.39208915
990,786,15.35945166
990,798,15.32938211
990,810,15.30167788
990,822,15.27614697
990,834,15.25260942
990,846,15.23089788
990,858,15.21085758
990,870,15.19234598
990,882,15.17523253
990,894,15.15939804
1002,6,14.26248124
1002,18,14.27093381
1002,30,14.27999087
1002,42,14.28970462
1002,54,14.30013253
1002,66,14.31133742
1002,78,14.32338855
1002,90,14.33636171
1002,102,14.35034014
1002,114,14.365415
1002,126,14.38168615
1002,138,14.39926274
1002,150,14.41826362
1002,162,14.43881815
1002,174,14.46106623
1002,186,14.4851585
1002,198,14.51125636
1002,210,14.53953074
1002,222,14.5701611
1002,234,14.60333274
1002,246,14.63923364
1002,258,14.67804877
1002,270,14.71995355
1002,282,14.76510381
1002,294,14.8136234
1002,306,14.86558849
1002,318,14.92100766
1002,330,14.97979875
1002,342,15.04176189
1002,354,15.10655053
1002,366,15.17364118
1002,378,15.24230655
1002,390,15.31159385
1002,402,15.38031626
1002,414,15.44706096
1002,426,15.51022084
1002,438,15.56805323
1002,450,15.61876623
1002,462,15.66063023
1002,474,15.69210259
1002,486,15.71195441
1002,498,15.71937941
1002,510,15.71406964
1002,522,15.69624573
1002,534,15.66663499
1002,546,15.62640275
1002,558,15.57704791
1002,570,15.52027788
1002,582,15.45788231
1002,594,15.39161899
1002,606,15.32312227
1002,618,15.25384039
1002,630,15.1849989
1002,642,15.11758943
1002,654,15.05237557
1002,666,14.98991303
1002,678,14.93057581
1002,690,14.8745861
1002,702,14.8220438
1002,714,14.77295369
1002,726,14.72724939
1002,738,14.68481384
1002,750,14.64549554
1002,762,14.60912165
1002,774,14.57550815
1002,786,14.54446725
1002,798,14.51581284
1002,810,14.48936438
1002,822,14.46494934
1002,834,14.44240461
1002,846,14.42157782
1002,858,14.40232727
1002,870,14.38452185
1002,882,14.36804095
1002,894,14.3527739
1014,6,13.45875616
1014,18,13.46695399
1014,30,13.47573074
1014,42,13.48513565
1014,54,13.49522265
1014,66,13.50605075
1014,78,13.51768474
1014,90,13.53019536
1014,102,13.54366001
1014,114,13.55816327
1014,126,13.57379757
1014,138,13.59066316
1014,150,13.60886924
1014,162,13.62853369
1014,174,13.6497835
1014,186,13.67275474
1014,198,13.69759165
1014,210,13.72444644
1014,222,13.75347684
1014,234,13.78484438
1014,246,13.81871003
1014,258,13.8552298
1014,270,13.8945474
1014,282,13.93678548
1014,294,13.98203397
1014,306,14.03033573
1014,318,14.08166913
1014,330,14.13592784
1014,342,14.19289757
1014,354,14.25223237
1014,366,14.31342971
1014,378,14.37580966
1014,390,14.43849982
1014,402,14.50043123
1014,414,14.56034869
1014,426,14.61684153
1014,438,14.66839616
1014,450,14.71347027
1014,462,14.75058605
1014,474,14.77843403
1014,486,14.79597557
1014,498,14.80253167
1014,510,14.79784355
1014,522,14.78209654
1014,534,14.75590291
1014,546,14.7202469
1014,558,14.67639979
1014,570,14.62581867
1014,582,14.57004191
1014,594,14.51059374
1014,606,14.44890612
1014,618,14.38626293
1014,630,14.32376536
1014,642,14.26231866
1014,654,14.20263397
1014,666,14.1452421
1014,678,14.09051342
1014,690,14.03868247
1014,702,13.98987193
1014,714,13.944116
1014,726,13.90138136
1014,738,13.8615848
1014,750,13.8246083
1014,762,13.79031084
1014,774,13.75853811
1014,786,13.72912942
1014,798,13.70192311
1014,810,13.67676063
1014,822,13.65348872
1014,834,13.63196167
1014,846,13.61204204
1014,858,13.59360134
1014,870,13.57652015
1014,882,13.56068785
1014,894,13.5460027
1026,6,12.65496715
1026,18,12.66290532
1026,30,12.67139643
1026,42,12.68048655
1026,54,12.69022615
1026,66,12.70067032
1026,78,12.71187931
1026,90,12.72391874
1026,102,12.73686014
1026,114,12.75078154
1026,126,12.7657676
1026,138,12.78191002
1026,150,12.79930798
1026,162,12.81806801
1026,174,12.83830441
1026,186,12.86013838
1026,198,12.88369785
1026,210,12.90911608
1026,222,12.93653023
1026,234,12.96607829
1026,246,12.99789583
1026,258,13.032111
1026,270,13.06883806
1026,282,13.10816884
1026,294,13.15016254
1026,306,13.19483267
1026,318,13.2421319
1026,330,13.29193474
1026,342,13.34401813
1026,354,13.39804189
1026,366,13.45352929
1026,378,13.5098513
1026,390,13.56621668
1026,402,13.62167142
1026,414,13.67511095
1026,426,13.72530876
1026,438,13.77096253
1026,450,13.81075727
1026,462,13.84344276
1026,474,13.86791776
1026,486,13.8833135
1026,498,13.8890634
1026,510,13.88495202
1026,522,13.8711336
1026,534,13.84811884
1026,546,13.81673059
1026,558,13.77803689
1026,570,13.73326902
1026,582,13.68373691
1026,594,13.63074976
1026,606,13.57555044
1026,618,13.51926631
1026,630,13.46287766
1026,642,13.40720319
1026,654,13.35289843
1026,666,13.30046456
1026,678,13.25026321
1026,690,13.20253562
1026,702,13.15742213
1026,714,13.11498186
1026,726,13.07521031
1026,738,13.03805494
1026,750,13.00342857
1026,762,12.97122001
1026,774,12.94130299
1026,786,12.91354279
1026,798,12.88780148
1026,810,12.86394161
1026,822,12.84182904
1026,834,12.82133504
1026,846,12.80233707
1026,858,12.78471971
1026,870,12.76837513
1026,882,12.7532029
1026,894,12.7391101
1038,6,11.85112342
1038,18,11.85879827
1038,30,11.8669996
1038,42,11.87577053
1038,54,11.88515803
1038,66,11.89521319
1038,78,11.90599171
1038,90,11.91755419
1038,102,11.92996626
1038,114,11.94329933
1038,126,11.95763042
1038,138,11.97304273
1038,150,11.98962557
1038,162,12.00747446
1038,174,12.02669104
1038,186,12.04738236
1038,198,12.06966032
1038,210,12.09364029
1038,222,12.11943928
1038,234,12.14717354
1038,246,12.17695463
1038,258,12.20888505
1038,270,12.24305208
1038,282,12.27952012
1038,294,12.31832121
1038,306,12.35944401
1038,318,12.40282041
1038,330,12.44831102
1038,342,12.49568953
1038,354,12.54462632
1038,366,12.59467442
1038,378,12.64525757
1038,390,12.69566451
1038,402,12.74505111
1038,414,12.79245343
1038,426,12.83681387
1038,438,12.87702095
1038,450,12.91196254
1038,462,12.94058939
1038,474,12.96198291
1038,486,12.97542176
1038,498,12.98043713
1038,510,12.97685119
1038,522,12.96479117
1038,534,12.94467953
1038,546,12.917199
1038,558,12.8832397
1038,570,12.84383382
1038,582,12.80008767
1038,594,12.75311687
1038,606,12.70399115
1038,618,12.65369214
1038,630,12.60308533
1038,642,12.5529044
1038,654,12.50374799
1038,666,12.45608387
1038,678,12.41026031
1038,690,12.3665197
1038,702,12.32501485
1038,714,12.28582464
1038,726,12.24896897
1038,738,12.21442219
1038,750,12.18212454
1038,762,12.15199198
1038,774,12.12392418
1038,786,12.09781064
1038,798,12.07353564
1038,810,12.05098206
1038,822,12.03003422
1038,834,12.01057941
1038,846,11.99250982
1038,858,11.97572274
1038,870,11.9601217
1038,882,11.94561635
1038,894,11.93212247
1050,6,11.04723453
1050,18,11.05464329
1050,30,11.06255213
1050,42,11.07100103
1050,54,11.08003343
1050,66,11.08969661
1050,78,11.10004165
1050,90,11.11112409
1050,102,11.12300396
1050,114,11.13574596
1050,126,11.14941986
1050,138,11.16410038
1050,150,11.17986735
1050,162,11.19680562
1050,174,11.21500458
1050,186,11.23455777
1050,198,11.25556184
1050,210,11.27811525
1050,222,11.30231657
1050,234,11.32826153
1050,246,11.35603984
1050,258,11.38573079
1050,270,11.41739774
1050,282,11.45108093
1050,294,11.48678968
1050,306,11.52449215
1050,318,11.56410454
1050,330,11.60547878
1050,342,11.64838982
1050,354,11.69252319
1050,366,11.73746408
1050,378,11.78268954
1050,390,11.82756538
1050,402,11.87135067
1050,414,11.91321019
1050,426,11.95223827
1050,438,11.98749289
1050,450,12.0180399
1050,462,12.043004
1050,474,12.06162408
1050,486,12.07330498
1050,498,12.07766128
1050,510,12.07454667
1050,522,12.06406599
1050,534,12.04656631
1050,546,12.02261054
1050,558,11.99293562
1050,570,11.95840169
1050,582,11.91993671
1050,594,11.87848473
1050,606,11.83496016
1050,618,11.79021185
1050,630,11.74499765
1050,642,11.69996999
1050,654,11.6556704
1050,666,11.61253124
1050,678,11.57088294
1050,690,11.53096471
1050,702,11.49293654
1050,714,11.45689202
1050,726,11.42287091
1050,738,11.39086998
1050,750,11.36085355
1050,762,11.33276165
1050,774,11.3065171
1050,786,11.28203173
1050,798,11.25921048
1050,810,11.23795505
1050,822,11.21816683
1050,834,11.19974875
1050,846,11.18260669
1050,858,11.16665053
1050,870,11.15179461
1050,882,11.13795826
1050,894,11.12506596
1062,6,10.24330968
1062,18,10.25045098
1062,30,10.25806589
1062,42,10.26619144
1062,54,10.27486762
1062,66,10.28413769
1062,78,10.29404861
1062,90,10.30465081
1062,102,10.31599869
1062,114,10.32815064
1062,126,10.34116934
1062,138,10.35512131
1062,150,10.37007739
1062,162,10.38611215
1062,174,10.40330349
1062,186,10.42173218
1062,198,10.44148066
1062,210,10.4626318
1062,222,10.48526698
1062,234,10.50946338
1062,246,10.53529129
1062,258,10.56280945
1062,270,10.59206029
1062,282,10.62306382
1062,294,10.65581052
1062,306,10.6902526
1062,318,10.72629517
1062,330,10.76378608
1062,342,10.80250604
1062,354,10.84215852
1062,366,10.88236277
1062,378,10.92264792
1062,390,10.96245303
1062,402,11.00113171
1062,414,11.03796508
1062,426,11.07218223
1062,438,11.10298914
1062,450,11.12960511
1062,462,11.15130407
1062,474,11.16745831
1062,486,11.17757904
1062,498,11.18135083
1062,510,11.17865431
1062,522,11.16957492
1062,534,11.15439661
1062,546,11.13358147
1062,558,11.10773667
1062,570,11.07757503
1062,582,11.04387095
1062,594,11.00741905
1062,606,10.96899632
1062,618,10.92933189
1062,630,10.88908539
1062,642,10.84883249
1062,654,10.80905923
1062,666,10.77016108
1062,678,10.73244811
1062,690,10.69615189
1062,702,10.66143505
1062,714,10.62840133
1062,726,10.59710568
1062,738,10.5675634
1062,750,10.5397589
1062,762,10.51365298
1062,774,10.48918931
1062,786,10.46629912
1062,798,10.4449062
1062,810,10.4249297
1062,822,10.40628681
1062,834,10.38889489
1062,846,10.37267288
1062,858,10.35754229
1062,870,10.343428
1062,882,10.33025851
1062,894,10.31796653
1074,6,9.439358314
1074,18,9.446231796
1074,30,9.453552657
1074,42,9.461354984
1074,54,9.469675342
1074,66,9.478553428
1074,78,9.488031705
1074,90,9.498155812
1074,102,9.508974989
1074,114,9.520541377
1074,126,9.532910731
1074,138,9.546142121
1074,150,9.560297542
1074,162,9.575442056
1074,174,9.59164285
1074,186,9.608968794
1074,198,9.627489282
1074,210,9.647272911
1074,222,9.668385612
1074,234,9.69088818
1074,246,9.714833425
1074,258,9.740262568
1074,270,9.767200384
1074,282,9.795650032
1074,294,9.825587067
1074,306,9.856952038
1074,318,9.889643179
1074,330,9.923508253
1074,342,9.958336671
1074,354,9.993852589
1074,366,10.02970933
1074,378,10.06548635
1074,390,10.10069058
1074,402,10.13476167
1074,414,10.16708402
1074,426,10.19700452
1074,438,10.22385695
1074,450,10.2469915
1074,462,10.26580824
1074,474,10.27979135
1074,486,10.2885409
1074,498,10.29179955
1074,510,10.28946999
1074,522,10.28162188
1074,534,10.26848684
1074,546,10.25044261
1074,558,10.22798791
1074,570,10.20171091
1074,582,10.17225552
1074,594,10.14028746
1074,606,10.10646382
1074,618,10.07140783
1074,630,10.03569014
1074,642,9.99981551
1074,654,9.964216689
1074,666,9.929252691
1074,678,9.895210763
1074,690,9.862311913
1074,702,9.830717577
1074,714,9.800537381
1074,726,9.771837287
1074,738,9.744647059
1074,750,9.71896767
1074,762,9.694777588
1074,774,9.672037966
1074,786,9.650697688
1074,798,9.630696999
1074,810,9.611970729
1074,822,9.594450494
1074,834,9.578066991
1074,846,9.562751154
1074,858,9.54843545
1074,870,9.535054472
1074,882,9.522545629
1074,894,9.510849357
1086,6,8.63538952
1086,18,8.641995913
1086,30,8.649023871
1086,42,8.656504518
1086,54,8.664471249
1086,66,8.672960003
1086,78,8.682009293
1086,90,8.691660153
1086,102,8.701956504
1086,114,8.712944898
1086,126,8.724674516
1086,138,8.73719728
1086,150,8.750567145
1086,162,8.764840093
1086,174,8.78007353
1086,186,8.796325485
1086,198,8.813653476
1086,210,8.832113259
1086,222,8.851757076
1086,234,8.872631305
1086,246,8.894773927
1086,258,8.91821093
1086,270,8.942952679
1086,282,8.968988915
1086,294,8.99628377
1086,306,9.024769876
1086,318,9.054342065
1086,330,9.084851305
1086,342,9.116098411
1086,354,9.147829182
1086,366,9.179730548
1086,378,9.211429629
1086,390,9.242495265
1086,402,9.272444222
1086,414,9.300751626
1086,426,9.326866243
1086,438,9.350231098
1086,450,9.370307055
1086,462,9.386599541
1086,474,9.398685853
1086,486,9.40623943
1086,498,9.409050941
1086,510,9.407041132
1086,522,9.400266727
1086,534,9.388916168
1086,546,9.373297652
1086,558,9.353819549
1086,570,9.330966254
1086,582,9.305271433
1086,594,9.277290775
1086,606,9.247578038
1086,618,9.216663672
1086,630,9.185038739
1086,642,9.153143532
1086,654,9.121361011
1086,666,9.090014067
1086,678,9.05936661
1086,690,9.029626595
1086,702,9.000951065
1086,714,8.973452038
1086,726,8.947202775
1086,738,8.92224394
1086,750,8.898589717
1086,762,8.876232796
1086,774,8.855149527
1086,786,8.835303658
1086,798,8.816650059
1086,810,8.799137208
1086,822,8.78270989
1086,834,8.767310732
1086,846,8.752881726
1086,858,8.739365266
1086,870,8.726705154
1086,882,8.714846975
1086,894,8.70373857
1098,6,7.831412286
1098,18,7.837753392
1098,30,7.844490661
1098,42,7.85165253
1098,54,7.859269192
1098,66,7.867373178
1098,78,7.875999033
1098,90,7.88518354
1098,102,7.894965606
1098,114,7.905386405
1098,126,7.916489157
1098,138,7.928318911
1098,150,7.940922247
1098,162,7.954346998
1098,174,7.968641582
1098,186,7.983854098
1098,198,8.000031524
1098,210,8.017218305
1098,222,8.035454601
1098,234,8.054774503
1098,246,8.07520321
1098,258,8.096754313
1098,270,8.119426452
1098,282,8.143198927
1098,294,8.168027802
1098,306,8.193840745
1098,318,8.220532401
1098,330,8.24795924
1098,342,8.2759352
1098,354,8.304228071
1098,366,8.332557384
1098,378,8.360594153
1098,390,8.387963487
1098,402,8.414250188
1098,414,8.439008276
1098,426,8.461774104
1098,438,8.482082817
1098,450,8.499488301
1098,462,8.513583654
1098,474,8.524022718
1098,486,8.530539519
1098,498,8.532963653
1098,510,8.531230854
1098,522,8.525387108
1098,534,8.515585668
1098,546,8.502077599
1098,558,8.485196941
1098,570,8.465341906
1098,582,8.442953567
1098,594,8.418495086
1098,606,8.392431508
1098,618,8.365212805
1098,630,8.337260087
1098,642,8.308955388
1098,654,8.280635628
1098,666,8.252589444
1098,678,8.225056966
1098,690,8.198231704
1098,702,8.172264023
1098,714,8.147265318
1098,726,8.123312977
1098,738,8.100455453
1098,750,8.07871694
1098,762,8.058101753
1098,774,8.038598547
1098,786,8.020183792
1098,798,8.002824737
1098,810,7.986482104
1098,822,7.971111957
1098,834,7.956667725
1098,846,7.943101353
1098,858,7.93036447
1098,870,7.918409056
1098,882,7.907188303
1098,894,7.896656907
1110,6,7.027435157
1110,18,7.033513708
1110,30,7.039963712
1110,42,7.046810892
1110,54,7.054082533
1110,66,7.061807762
1110,78,7.070017533
1110,90,7.078744455
1110,102,7.08802299
1110,114,7.097889225
1110,126,7.108380636
1110,138,7.119536211
1110,150,7.131395704
1110,162,7.143999497
1110,174,7.157387846
1110,186,7.171600193
1110,198,7.186674138
1110,210,7.202644123
1110,222,7.219540119
1110,234,7.237385482
1110,246,7.256195082
1110,258,7.275972346
1110,270,7.29670664
1110,282,7.318369673
1110,294,7.340912001
1110,306,7.364259147
1110,318,7.388307677
1110,330,7.412921492
1110,342,7.437928557
1110,354,7.46311851
